matrix_id,record_id,canonical_study_id,system_alias,title,analytical_role,coding_round,lifecycle_coverage,strongest_evidence_output,external_traceability,claim_boundary,claim_boundary_original,coding_status,reliability_scope,official_url,primary_system_shape,overlay_tags,cross_stage_capabilities,harmonization_status,legacy_notes
U01,CP213,CS_CP213,RAVEN,RAVEN: Agentic RAG for Automated Vulnerability Repair,target_software_study,submission_update_20260715,candidate analysis;patch validation,controlled task completion,benchmark ground truth / public material,Supported claim and conditions: Public materials support agentic patch generation and controlled static/reviewer-based checking against known fixes. Stronger-claim boundary: they do not establish independently executable vulnerability remediation or externally confirmed new findings.,The public material supports benchmark-scoped generation and model/static-analysis assessment of candidate repairs for known CVEs; it does not establish independently replayed functional or security repair.,author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2606.22647,candidate-analysis system,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging,author_confirmed_2026-07-16,
U02,CP214,CS_CP214,Revelio,Revelio: Cost-Efficient Agentic Memory Safety Vulnerability Detection For Repository-Scale Codebases,target_software_study,submission_update_20260715,candidate analysis;path and input exploration;execution observation;reproduction and validation;reporting and audit,reproducible validation,author-reported external clue,"Supported claim and conditions: The public paper supports repository-scale hypothesis triage, sanitizer-confirmed PoVs, and specific newly found vulnerabilities mapped to public CVE identifiers and maintainer fixes. Stronger-claim boundary: The externally traceable claim is limited to the individually listed findings rather than every candidate or aggregate result.",The system publicly supports deterministic sanitizer-confirmed PoV generation and reporting on benchmark and production projects; claims that 19 findings were previously unknown remain author-reported without item-level public external alignment reviewed here.,author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2606.22263,"reproduction-, validation-, and repair-centered agent",,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging,author_confirmed_2026-07-16,
U03,CP215,CS_CP215,OpenAnt,"OpenAnt: LLM-Powered Vulnerability Discovery Through Code Decomposition, Adversarial Verification, and Dynamic Testing",target_software_study,submission_update_20260715,candidate analysis;path and input exploration;execution observation;reproduction and validation,runtime safety signal,author-reported external clue,"Supported claim and conditions: The paper supports automatically generated test scripts, Docker environments, and execution-based exploit confirmation for evaluated findings, even though the ephemeral artifacts are discarded after validation. Stronger-claim boundary: It does not provide item-level public external records for the reported previously unknown findings.",The public paper and code support closed-loop candidate analysis followed by sandboxed runtime confirmation signals; they do not expose durable per-finding replay packages or public external records for the claimed new vulnerabilities.,author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2606.19149,"reproduction-, validation-, and repair-centered agent",,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging,author_confirmed_2026-07-16,
U04,CP216,CS_CP216,Code-Augur,Code-Augur: Agentic Vulnerability Detection via Specification Inference,target_software_study,submission_update_20260715,candidate analysis;path and input exploration;execution observation;reproduction and validation;reporting and audit,externally traceable material,publicly aligned external trace,"Supported claim and conditions: Public materials support specification-guided runtime falsification and PoV-oriented validation, with at least specific paper findings mapped to public CVE records. Stronger-claim boundary: they do not expose a complete public reproduction chain for every reported new bug.",The reviewed public material supports invariant-guided discovery with reproducible PoVs and item-level external traces for at least specifically identified findings; aggregate counts should not be generalized to every reported case.,author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2606.18619,feedback-driven fuzzing agent,failure-memory reuse,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging;failure reuse / strategy update,author_confirmed_2026-07-16,
U05,CP217,CS_CP217,Transferable Self-Evolving Playbooks for Agentic Security Auditing,Transferable Self-Evolving Playbooks for Agentic Security Auditing,target_software_study,submission_update_20260715,candidate analysis;reporting and audit,controlled task completion,benchmark ground truth / public material,"Supported claim and conditions: The paper supports transferable, self-evolving audit playbooks and maps specific system-produced disclosures to published GHSA/CVE records. Stronger-claim boundary: The external claim is limited to those listed public mappings; held-out benchmark success alone remains controlled task evidence.","The public material supports improved completion of controlled security-audit tasks from an evolved, transferable playbook; it does not by itself establish independent discovery and external confirmation of new vulnerabilities.",author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2606.16420,long-horizon pentest and CRS agent,failure-memory reuse,tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update,author_confirmed_2026-07-16,
U06,CP218,CS_CP218,DIG,DIG: Oracle-Guided Directed Input Generation for One-Day Vulnerabilities,target_software_study,submission_update_20260715,candidate analysis;path and input exploration;execution observation;reproduction and validation,reproducible validation,benchmark ground truth / public material,"Supported claim and conditions: Public materials support oracle-guided generation of sanitizer-observed, replayable inputs for known benchmark vulnerabilities. Stronger-claim boundary: the evidence concerns one-day or ground-truth cases rather than externally confirmed independent discoveries.",The material supports reproducible PoC generation for patched one-day vulnerabilities in Magma and sanitizer-confirmed triggers; claims about six new vulnerabilities lack item-level public external alignment in the reviewed evidence.,author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2606.13037,"reproduction-, validation-, and repair-centered agent",,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management,author_confirmed_2026-07-16,
U07,CP219,CS_CP219,NeuroLog,"NeuroLog: Reasoning You Can Audit -- Neuro-Symbolic Vulnerability Discovery via LLM Facts, Datalog, and SMT",target_software_study,submission_update_20260715,candidate analysis;path and input exploration;execution observation;reproduction and validation;reporting and audit,reproducible validation,author-reported external clue,Supported claim and conditions: The public workflow supports auditable symbolic witnesses and concrete runtime validation on evaluated programs. Stronger-claim boundary: it does not establish item-level public external confirmation of new vulnerabilities.,The public evidence supports auditable static-to-SMT chains and ASan-confirmed reproduction for reported known-vulnerability cases; it does not support treating every static match as a newly discovered vulnerability.,author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2606.00669,candidate-analysis system,,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging,author_confirmed_2026-07-16,
U08,CP220,CS_CP220,EvoRepair,EvoRepair: Enhancing Vulnerability Repair Agents Through Experience-Based Self-Evolution,target_software_study,submission_update_20260715,candidate analysis;execution observation;patch validation,reproducible validation,benchmark ground truth / public material,Supported claim and conditions: Public materials support experience-guided repository repair with executable validation on public benchmarks. Stronger-claim boundary: they do not show item-level public confirmation of newly discovered vulnerabilities.,"The material supports benchmark-scoped, executable validation of experience-guided repairs across PATCHEVAL, SEC-bench, and VUL4J; it does not establish deployment or external confirmation of new vulnerability fixes.",author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2605.30105,"reproduction-, validation-, and repair-centered agent",failure-memory reuse,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update,author_confirmed_2026-07-16,
U09,CP221,CS_CP221,Quality-Assured Fuzz Harness Generation via the Four Principles Framework,Quality-Assured Fuzz Harness Generation via the Four Principles Framework,target_software_study,submission_update_20260715,path and input exploration;execution observation;reporting and audit,reproducible validation,author-reported external clue,Supported claim and conditions: The public artifact supports quality-checked harness construction and reproducible fuzzing evidence for released material. Stronger-claim boundary: aggregate upstream adoption and vulnerability outcomes do not provide item-level public alignment for the complete reported set.,"The public evidence supports quality-audited harness generation, runtime bug signals, and externally traceable upstream repair or adoption for a subset of findings; embargoed cases and aggregate counts are not independently auditable.",author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2605.21824,feedback-driven fuzzing agent,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging,author_confirmed_2026-07-16,
U10,CP222,CS_CP222,ContraFix,ContraFix: Skill-Enhanced Contrastive Runtime Analysis for Vulnerability Repair,target_software_study,submission_update_20260715,candidate analysis;path and input exploration;execution observation;patch validation,reproducible validation,benchmark ground truth / public material,Supported claim and conditions: Public materials support runtime-contrastive patch generation with executable acceptance checks on benchmark cases. Stronger-claim boundary: they do not establish independently disclosed new vulnerabilities.,The reviewed evidence supports executable benchmark validation of contrastive-runtime-guided repairs; it does not establish external maintainer acceptance or real-world deployment of generated patches.,author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2605.17450,"reproduction-, validation-, and repair-centered agent",failure-memory reuse,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging;failure reuse / strategy update,author_confirmed_2026-07-16,
U11,CP223,CS_CP223,MemRepair,MemRepair: Hierarchical Memory for Agentic Repository-Level Vulnerability Repair,target_software_study,submission_update_20260715,candidate analysis;execution observation;patch validation,reproducible validation,benchmark ground truth / public material,Supported claim and conditions: The study supports memory-guided repair and executable validation on released benchmark or evaluation material. Stronger-claim boundary: it does not provide item-level external confirmation of new vulnerability discoveries.,"The public material supports benchmark-scoped, feedback-driven repair with retained trajectories and executable validation artifacts; it does not show external maintainer confirmation of generated fixes.",author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2605.17444,"reproduction-, validation-, and repair-centered agent",failure-memory reuse,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update,author_confirmed_2026-07-16,
U12,CP224,CS_CP224,Veritas,Veritas: A Semantically Grounded Agentic Framework for Memory Corruption Vulnerability Detection in Binaries,target_software_study,submission_update_20260715,candidate analysis;path and input exploration;execution observation;reproduction and validation;reporting and audit,reproducible validation,author-reported external clue,Supported claim and conditions: Public materials support semantically guided candidate discovery and runtime-backed validation with structured artifacts on evaluated binaries. Stronger-claim boundary: the reported real-world confirmation is not publicly aligned item by item in the reviewed material.,The evidence supports runtime-grounded validation of binary vulnerability claims and reproducible benchmark cases; the Apple CVE claim is reported without an item-level public record aligned in the reviewed material.,author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2605.15097,candidate-analysis system,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging,author_confirmed_2026-07-16,
U13,CP225,CS_CP225,FuzzAgent,FuzzAgent: Multi-Agent System for Evolutionary Library Fuzzing,target_software_study,submission_update_20260715,candidate analysis;path and input exploration;execution observation;reporting and audit,runtime safety signal,author-reported external clue,"Supported claim and conditions: The paper supports agent-directed fuzzing and observed crash or sanitizer signals in its evaluation. Stronger-claim boundary: withheld source, models, and raw crashes prevent public reproduction and item-level external traceability.",The paper supports tool-grounded fuzzing and manually triaged runtime bug signals; it does not provide public replay material or independently checkable item-level external records for the reported bugs.,author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2605.14431,feedback-driven fuzzing agent,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;governance / human gates / disclosure control,author_confirmed_2026-07-16,
U14,CP226,CS_CP226,Agentic Fuzzing,Agentic Fuzzing: Opportunities and Challenges,target_software_study,submission_update_20260715,candidate analysis;path and input exploration;execution observation;reproduction and validation;reporting and audit,externally traceable material,publicly aligned external trace,Supported claim and conditions: Public materials support runtime-validated agentic findings and at least one specific report aligned with a public upstream issue. Stronger-claim boundary: this does not imply that every aggregate finding has the same public trace.,The public evidence supports reproducible clean-build verification and item-level issue-tracker alignment for disclosed AFuzz findings; it should not be generalized to undisclosed or duplicate cases without their records.,author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2605.10074,feedback-driven fuzzing agent,failure-memory reuse,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;failure reuse / strategy update;governance / human gates / disclosure control,author_confirmed_2026-07-16,
U15,CP227,CS_CP227,Root-Cause-Driven Automated Vulnerability Repair,Root-Cause-Driven Automated Vulnerability Repair,target_software_study,submission_update_20260715,candidate analysis;path and input exploration;execution observation;patch validation,reproducible validation,benchmark ground truth / public material,Supported claim and conditions: Public materials support root-cause-driven repair with PoC replay and regression/fuzz validation on evaluated vulnerabilities. Stronger-claim boundary: they do not establish new externally confirmed vulnerability records.,"The reviewed material supports multi-oracle, failing-before/passing-after validation of benchmark repairs; even these oracles do not prove root-cause correctness, which the paper separately audits with humans.",author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2605.04251,"reproduction-, validation-, and repair-centered agent",,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging,author_confirmed_2026-07-16,
U16,CP228,CS_CP228,Generating Proof-of-Vulnerability Tests to Help Enhance the Security of Complex,Generating Proof-of-Vulnerability Tests to Help Enhance the Security of Complex Software,target_software_study,submission_update_20260715,candidate analysis;path and input exploration;execution observation;reproduction and validation;reporting and audit,reproducible validation,benchmark ground truth / public material,Supported claim and conditions: The study supports executable PoV-test generation and validation on its targets. Stronger-claim boundary: submitted PR or CVE requests without maintainer resolution are external clues rather than confirmed public vulnerability traces.,The evidence supports executable PoV-test generation for demonstrating dependency vulnerabilities in downstream applications; six PR and CVE requests had no reported response and therefore do not establish confirmed new vulnerabilities.,author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2605.03956,"reproduction-, validation-, and repair-centered agent",,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging,author_confirmed_2026-07-16,
U17,CP229,CS_CP229,FunFuzz,FunFuzz: An LLM-Powered Evolutionary Fuzzing Framework,target_software_study,submission_update_20260715,path and input exploration;execution observation;reproduction and validation;reporting and audit,externally traceable material,publicly aligned external trace,Supported claim and conditions: The public artifact supports replayable compiler failures and maps specific confirmed findings to upstream issue records and pinned compiler revisions. Stronger-claim boundary: claims should remain limited to those aligned items.,The public artifact supports reproducible compiler-fuzzing campaigns and item-level upstream traceability for disclosed failures; aggregate confirmation counts include cases whose details may remain coordinated or withheld.,author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2605.02789,feedback-driven fuzzing agent,failure-memory reuse,tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update,author_confirmed_2026-07-16,
U18,CP230,CS_CP230,APIOT,APIOT: Autonomous Vulnerability Management Across Bare-Metal Industrial OT Networks,target_software_study,submission_update_20260715,candidate analysis;path and input exploration;execution observation;reproduction and validation;patch validation;reporting and audit,controlled task completion,benchmark ground truth / public material,Supported claim and conditions: Public materials support autonomous end-to-end vulnerability-management missions in a controlled virtual or bare-metal lab. Stronger-claim boundary: they do not establish public external traces for findings against real deployed targets.,"The evidence supports autonomous completion of controlled OT-lab missions across discovery, exploitation, patching, and verification; it does not support claims of independently discovered or externally confirmed production vulnerabilities.",author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2605.02346,long-horizon pentest and CRS agent,,tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;governance / human gates / disclosure control,author_confirmed_2026-07-16,
U21,CP233,CS_CP233,Symbolic Execution Meets Multi-LLM Orchestration,Symbolic Execution Meets Multi-LLM Orchestration: Detecting Memory Vulnerabilities in Incomplete Rust CVE Snippets,target_software_study,submission_update_20260715,candidate analysis;path and input exploration;execution observation,reproducible validation,benchmark ground truth / public material,Supported claim and conditions: The public replication material supports orchestration-assisted symbolic analysis of incomplete known-CVE snippets. Stronger-claim boundary: it does not establish concrete replay of all reported paths or independent discovery of new vulnerabilities.,The evidence supports successful wrapper construction and KLEE error detection on known CVE snippets in a controlled benchmark; symbolic errors are not by themselves concrete runtime reproduction or new vulnerability confirmation.,author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2605.00034,candidate-analysis system,,context aggregation / rule extraction;tool routing / strategy routing;validation organization / evidence packaging,author_confirmed_2026-07-16,
U22,CP234,CS_CP234,Automation-Exploit,Automation-Exploit: A Multi-Agent LLM Framework for Adaptive Offensive Security with Digital Twin-Based Risk-Mitigated Exploitation,target_software_study,submission_update_20260715,candidate analysis;path and input exploration;execution observation;reproduction and validation,controlled task completion,no external trace reported,"Supported claim and conditions: The study supports adaptive completion of offensive-security scenarios in air-gapped, risk-mitigated test settings. Stronger-claim boundary: it does not support claims of publicly disclosed real-world vulnerabilities.","The public paper supports risk-mitigated compromise of eight controlled air-gapped scenarios with digital-twin checking; it does not establish public target versions, replay artifacts, or external vulnerability records.",author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2604.22427,long-horizon pentest and CRS agent,,tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;governance / human gates / disclosure control,author_confirmed_2026-07-16,
U23,CP235,CS_CP235,Towards Optimal Agentic Architectures for Offensive Security Tasks,Towards Optimal Agentic Architectures for Offensive Security Tasks,target_software_study,submission_update_20260715,candidate analysis;path and input exploration;execution observation;reproduction and validation,controlled task completion,benchmark ground truth / public material,Supported claim and conditions: Public materials support comparative claims about agent architectures and verified completion on matched offensive-security tasks. Stronger-claim boundary: they do not establish independent real-world vulnerability discovery.,The evidence supports architecture-level comparison on controlled whitebox and blackbox offensive-security tasks with verifier-scored completion; it does not support real-world independent vulnerability discovery claims.,author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2604.18718,long-horizon pentest and CRS agent,,tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management,author_confirmed_2026-07-16,
U25,CP237,CS_CP237,V2E,V2E: Validating Smart Contract Vulnerabilities through Profit-driven Exploit Generation and Execution,target_software_study,submission_update_20260715,candidate analysis;path and input exploration;execution observation;reproduction and validation,reproducible validation,benchmark ground truth / public material,Supported claim and conditions: The public evaluation supports execution-based validation of known smart-contract vulnerability candidates with observable state or profit effects. Stronger-claim boundary: it does not by itself establish new publicly confirmed vulnerabilities.,The public evidence supports execution-based exploitability validation on labeled and on-chain smart-contract datasets; it does not claim discovery independent of the upstream detector and does not externally trace every result.,author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2604.13611,"reproduction-, validation-, and repair-centered agent",failure-memory reuse,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging;failure reuse / strategy update,author_confirmed_2026-07-16,
U26,CP238,CS_CP238,COBALT-TLA,COBALT-TLA: A Neuro-Symbolic Verification Loop for Cross-Chain Bridge Vulnerability Discovery,target_software_study,submission_update_20260715,candidate analysis;execution observation,runtime safety signal,benchmark ground truth / public material,Supported claim and conditions: Public materials support agent-adjusted formal modeling and bounded counterexample generation for bridge designs. Stronger-claim boundary: model counterexamples are not equivalent to concrete target exploits or externally confirmed vulnerabilities.,"The evidence supports convergence to reproducible model-checker counterexamples in three bounded bridge models, including a model of a known exploit; it does not establish concrete implementation-level vulnerability reproduction or a new externally confirmed flaw.",author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2604.12172,candidate-analysis system,,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging,author_confirmed_2026-07-16,
U27,CP239,CS_CP239,Argus,Argus: Reorchestrating Static Analysis via a Multi-Agent Ensemble for Full-Chain Security Vulnerability Detection,target_software_study,submission_update_20260715,candidate analysis;reporting and audit,candidate judgment,author-reported external clue,Supported claim and conditions: The public paper supports agent-orchestrated static candidate detection and report construction. Stronger-claim boundary: reported CVE counts or PoC reasoning are not sufficient evidence of item-level runtime validation or public external alignment.,The public material supports richer static candidate detection and report generation; aggregate CVE-assignment claims do not lift the output beyond candidate judgment without public per-output execution and version alignment.,author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2604.06633,candidate-analysis system,,context aggregation / rule extraction;tool routing / strategy routing;validation organization / evidence packaging,author_confirmed_2026-07-16,
U28,CP240,CS_CP240,PoC-Adapt,PoC-Adapt: Semantic-Aware Automated Vulnerability Reproduction with LLM Multi-Agents and Reinforcement Learning-Driven Adaptive Policy,target_software_study,submission_update_20260715,candidate analysis;path and input exploration;execution observation;reproduction and validation,reproducible validation,benchmark ground truth / public material,"Supported claim and conditions: Public materials support semantic, execution-backed reproduction of benchmark vulnerabilities with adaptive retries. Stronger-claim boundary: they do not establish independently discovered public vulnerability records.","The evidence supports benchmark-scoped reproduction of already disclosed, patched vulnerabilities using semantic state-difference validation; it does not support new vulnerability discovery or item-level external confirmation beyond benchmark/advisory ground truth.",author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2604.06618,"reproduction-, validation-, and repair-centered agent",failure-memory reuse,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update,author_confirmed_2026-07-16,
U29,CP241,CS_CP241,Guiding Symbolic Execution with Static Analysis and LLMs for Vulnerability Disco,Guiding Symbolic Execution with Static Analysis and LLMs for Vulnerability Discovery,target_software_study,submission_update_20260715,candidate analysis;path and input exploration;execution observation;reproduction and validation,reproducible validation,author-reported external clue,Supported claim and conditions: The study supports feedback-guided symbolic exploration followed by concrete replay of reported crashes. Stronger-claim boundary: aggregate new-crash claims lack item-level public external alignment.,The material supports concrete-replay validation of symbolic-execution findings produced with LLM-synthesized harnesses; the large count of previously unknown vulnerabilities and crashes is not item-level externally traceable in the reviewed public evidence.,author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2604.06506,candidate-analysis system,,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging,author_confirmed_2026-07-16,
U31,CP243,CS_CP243,Fuzzing with Agents? Generators Are All You Need,Fuzzing with Agents? Generators Are All You Need,target_software_study,submission_update_20260715,path and input exploration;execution observation,controlled task completion,benchmark ground truth / public material,Supported claim and conditions: The public evaluation supports agent-driven generator construction and controlled coverage achievements. Stronger-claim boundary: coverage or predicate satisfaction alone is not a runtime vulnerability signal or confirmed finding.,"The public evidence supports coverage-oriented generator synthesis on seven Java-library benchmarks; coverage gains alone do not establish a runtime safety condition, reproducible vulnerability, or external finding.",author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2604.01442,feedback-driven fuzzing agent,,context aggregation / rule extraction;feedback interpretation / loop adjustment,author_confirmed_2026-07-16,
U32,CP244,CS_CP244,STRIATUM-CTF,STRIATUM-CTF: A Protocol-Driven Agentic Framework for General-Purpose CTF Solving,target_software_study,submission_update_20260715,candidate analysis;path and input exploration;execution observation;reproduction and validation,controlled task completion,benchmark ground truth / public material,Supported claim and conditions: Public materials support stateful completion of CTF challenges under the proposed protocol. Stronger-claim boundary: competition success does not establish independent real-world vulnerability discovery or external vulnerability confirmation.,The evidence supports autonomous success in a bounded live CTF competition; a CTF flag or placement is controlled task completion and not an externally confirmed vulnerability in production software.,author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2603.22577,long-horizon pentest and CRS agent,,tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management,author_confirmed_2026-07-16,
U33,CP245,CS_CP245,VulnAgent-R2,VulnAgent-R2: Evidence-Calibrated Multi-Agent Auditing for Repository-Level Vulnerability Detection,target_software_study,submission_update_20260715,candidate analysis;execution observation;reproduction and validation;reporting and audit,runtime safety signal,benchmark ground truth / public material,"Supported claim and conditions: The public artifact supports evidence-calibrated repository auditing and runtime signals for a subset of candidates. Stronger-claim boundary: many predictions remain static or inconclusive, so it does not support blanket reproducible validation claims.","The material supports calibrated candidate reports and positive executable signals when harness target, runtime oracle, and source span agree; it does not provide replay material sufficient to treat all positives as reproducibly validated vulnerabilities.",author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2603.13384,candidate-analysis system,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging,author_confirmed_2026-07-16,
U34,CP246,CS_CP246,Coverage-Guided Multi-Agent Harness Generation for Java Library Fuzzing,Coverage-Guided Multi-Agent Harness Generation for Java Library Fuzzing,target_software_study,submission_update_20260715,path and input exploration;execution observation,runtime safety signal,author-reported external clue,Supported claim and conditions: The study supports coverage-guided harness generation and runtime bug signals during fuzzing. Stronger-claim boundary: the three reported bugs are not publicly aligned item by item with external records in the reviewed material.,"The evidence supports generated harnesses, coverage feedback, and runtime bug signals from 12-hour campaigns; the three claimed production bugs lack public item-level replay and maintainer alignment in the reviewed material.",author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2603.08616,feedback-driven fuzzing agent,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment,author_confirmed_2026-07-16,
U35,CP247,CS_CP247,vEcho,vEcho: A Paradigm Shift from Vulnerability Verification to Proactive Discovery with Large Language Models,target_software_study,submission_update_20260715,candidate analysis;reporting and audit,candidate judgment,author-reported external clue,Supported claim and conditions: Public materials support memory-guided verification and prioritization of static vulnerability candidates. Stronger-claim boundary: aggregate Apache confirmation claims do not supply runtime reproduction or item-level public traceability.,"The public material supports memory-guided propagation of static audit hypotheses and candidate reports; aggregate claims of 51 zero-days and Apache confirmation are not item-level aligned with public outputs, versions, and reproduction evidence.",author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2603.01154,candidate-analysis system,failure-memory reuse,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update,author_confirmed_2026-07-16,
U36,CP248,CS_CP248,FuzzySQL,FuzzySQL: Uncovering Hidden Vulnerabilities in DBMS Special Features with LLM-Driven Fuzzing,target_software_study,submission_update_20260715,path and input exploration;execution observation;reproduction and validation,reproducible validation,author-reported external clue,Supported claim and conditions: The paper supports diagnostic-guided fuzzing with replayed and minimized DBMS crash cases. Stronger-claim boundary: aggregate CVE or fix outcomes lack item-level public alignment in the reviewed material.,"The evidence supports replay-validated and minimized DBMS crash PoCs; aggregate vendor confirmation, fixes, and CVE counts do not establish public per-output alignment for the claimed 64 vulnerabilities.",author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2602.19490,feedback-driven fuzzing agent,,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management,author_confirmed_2026-07-16,
U37,CP249,CS_CP249,QRS,QRS: A Rule-Synthesizing Neuro-Symbolic Triad for Autonomous Vulnerability Discovery,target_software_study,submission_update_20260715,candidate analysis;path and input exploration;reproduction and validation;reporting and audit,externally traceable material,publicly aligned external trace,Supported claim and conditions: Public materials support query-provenance-backed findings with PoC-oriented validation and specific package/version findings aligned to public CVE records. Stronger-claim boundary: the claim should be limited to the individually mapped cases.,The public material supports candidate-to-PoC evidence and item-level CVE or maintainer-patch alignment for at least the five disclosed findings; expert-reviewed aggregate findings without such traces remain weaker.,author_confirmed_adjudicated,pre-adjudication field-specific blind checks; final labels author-confirmed,https://arxiv.org/abs/2602.09774,candidate-analysis system,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging,author_confirmed_2026-07-16,
