matrix_id,record_id,canonical_study_id,system_alias,title,analytical_role,coding_round,lifecycle_coverage,strongest_evidence_output,external_traceability,claim_boundary,claim_boundary_original,coding_status,reliability_scope,official_url,primary_system_shape,overlay_tags,cross_stage_capabilities,harmonization_status,legacy_notes
FMS0494,FMS0494,CS_FMS0494,CyberChainBench,CyberChainBench: Can AI Agents Secure Smart Contracts Against Real-World On-Chain Vulnerabilities?,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;path and input exploration;execution observation;reproduction and validation;patch validation,reproducible validation,benchmark ground truth / public material,"The material supports detection, exploit, and patch outcomes on block-anchored historical-fork tasks with deterministic economic and fail-to-pass oracles. It does not establish independent discovery of the historical incidents used as benchmark ground truth.",,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2606.26216,long-horizon pentest and CRS agent,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;governance / human gates / disclosure control,descriptive first-coder assignment; independent second-coder labels preserved,The paper is a benchmark study of agent configurations rather than a single new agent policy.
FMS0500,FMS0500,CS_FMS0500,D-CIPHER,D-CIPHER: Dynamic Collaborative Intelligent Multi-Agent System with Planner and Heterogeneous Executors for Offensive Security,target_software_study,integrated_multisource_search_through_2026-07-30,path and input exploration;execution observation;reporting and audit,controlled task completion,benchmark ground truth / public material,Supports CTF task completion under the reported benchmarks and models; it does not directly establish target-software vulnerability discovery.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2502.10931,long-horizon pentest and CRS agent,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management;failure reuse / strategy update,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0509,FMS0509,CS_FMS0509,Decoupling Reconnaissance and Exploitation,Decoupling Reconnaissance and Exploitation: Measuring the Capability Boundaries of LLM-Based Web Penetration Testing,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;path and input exploration;execution observation;reproduction and validation,controlled task completion,benchmark ground truth / public material,Supports stage-specific reconnaissance and exploitation success against known benchmark targets; it does not establish open-world vulnerability discovery.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2606.25332,long-horizon pentest and CRS agent,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0533,FMS0533,CS_FMS0533,Detecting Vulnerability-Inducing Commits via Multi-Stage Reasoning with LLM-Base,Detecting Vulnerability-Inducing Commits via Multi-Stage Reasoning with LLM-Based Agents,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;reporting and audit,candidate judgment,benchmark ground truth / public material,The material supports vulnerability-inducing-commit judgments and explanations on the V-SZZ benchmark after multi-stage agent review. It does not provide execution evidence that independently validates exploitability.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2607.05772,candidate-analysis system,,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management,descriptive first-coder assignment; independent second-coder labels preserved,Agent exchanges validate reasoning consistency rather than executing the target software.
FMS0538,FMS0538,CS_FMS0538,Diffploit,Diffploit: Facilitating Cross-Version Exploit Migration for Open Source Library Vulnerabilities,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;execution observation;reproduction and validation,reproducible validation,benchmark ground truth / public material,Supports exploit migration and re-execution across the evaluated Java CVE versions; broader transfer claims require additional ecosystems and independent replay.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2511.12950,"reproduction-, validation-, and repair-centered agent",,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0541,FMS0541,CS_FMS0541,Directed Symbolic Execution for Vulnerability Discovery,Directed Symbolic Execution for Vulnerability Discovery: An LLM-Guided Approach in KLEE,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;path and input exploration;execution observation;reproduction and validation,reproducible validation,benchmark ground truth / public material,Supports concrete KLEE inputs for security violations reached under the reported prioritization and targets; broader discovery claims require additional programs and independent replay.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2607.21676,feedback-driven fuzzing agent,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;failure reuse / strategy update,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0558,FMS0558,CS_FMS0558,DREA,DREA: Decoupled Reasoning and Exploration Agents for Repository-Level Vulnerability Detection,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis,candidate judgment,benchmark ground truth / public material,The material supports repository-level vulnerability judgments on validated vulnerability-fix pairs after agent-directed context acquisition. It does not supply execution-based validation of exploitability.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2607.13439,candidate-analysis system,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management,descriptive first-coder assignment; independent second-coder labels preserved,"Validated pairs provide benchmark provenance, not new externally confirmed findings."
FMS0598,FMS0598,CS_FMS0598,Environment-Grounded Multi-Agent Workflow for Autonomous Penetration Testing,Environment-Grounded Multi-Agent Workflow for Autonomous Penetration Testing,target_software_study,integrated_multisource_search_through_2026-07-30,path and input exploration;execution observation;reporting and audit,controlled task completion,benchmark ground truth / public material,Supports environment-grounded trajectories in the reported robotics CTF setting; it does not establish open-world vulnerability discovery.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2603.24221,long-horizon pentest and CRS agent,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management;failure reuse / strategy update;governance / human gates / disclosure control,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0619,FMS0619,CS_FMS0619,Evaluating the Effectiveness of Multi-Agent Large Language Models for Automated ,Evaluating the Effectiveness of Multi-Agent Large Language Models for Automated Vulnerable Code Repair,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;patch validation,reproducible validation,benchmark ground truth / public material,Supports validated repair outcomes for the evaluated vulnerable-code cases; stronger generalization claims require broader repositories and independent regression testing.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://doi.org/10.5220/0014480400004061,"reproduction-, validation-, and repair-centered agent",,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0648,FMS0648,CS_FMS0648,FalseCrashReducer,FalseCrashReducer: Mitigating False Positive Crashes in OSS-Fuzz-Gen Using Agentic AI,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;execution observation;reproduction and validation,candidate judgment,benchmark ground truth / public material,"Supports false-crash triage for the evaluated OSS-Fuzz-Gen cases; a positive vulnerability claim still requires a reachable, reproducible project-level trigger.",,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2510.02185,candidate-analysis system,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0650,FMS0650,CS_FMS0650,FaultLine,FaultLine: Automated Proof-of-Vulnerability Generation Using LLM Agents,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;execution observation;reproduction and validation,reproducible validation,benchmark ground truth / public material,Supports buildable and executable PoV tests for the evaluated vulnerability reports; stronger claims require independent replay against aligned versions and environments.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2507.15241,"reproduction-, validation-, and repair-centered agent",,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0651,FMS0651,CS_FMS0651,Favia,Favia: Forensic Agent for Vulnerability-fix Identification and Analysis,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;reporting and audit,candidate judgment,benchmark ground truth / public material,The material supports ranking and classifying vulnerability-fixing commits against CVE-linked benchmark records. It does not provide execution evidence that independently validates exploitability or patch correctness.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2602.12500,candidate-analysis system,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management,descriptive first-coder assignment; independent second-coder labels preserved,The external CVE and commit records supply evaluation ground truth rather than independent system-originated vulnerability discovery.
FMS0659,FMS0659,CS_FMS0659,Fixing Security Vulnerabilities with AI in OSS-Fuzz,Fixing Security Vulnerabilities with AI in OSS-Fuzz,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;execution observation;patch validation,reproducible validation,benchmark ground truth / public material,The material supports agent-generated patches checked against OSS-Fuzz exploit and build oracles in the reported projects. It does not establish downstream maintainer acceptance for every validated patch.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2411.03346,"reproduction-, validation-, and repair-centered agent",,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update,descriptive first-coder assignment; independent second-coder labels preserved,OSS-Fuzz cases provide public provenance; acceptance and deployment are separate outcomes.
FMS0676,FMS0676,CS_FMS0676,From Capabilities to Performance,From Capabilities to Performance: Evaluating Key Functional Properties of LLM Architectures in Penetration Testing,target_software_study,integrated_multisource_search_through_2026-07-30,path and input exploration;execution observation;reporting and audit,controlled task completion,benchmark ground truth / public material,Supports architecture-level comparisons on the curated penetration-testing tasks; it does not establish a general system ranking or novel vulnerability discovery.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://doi.org/10.18653/v1/2025.emnlp-main.802,long-horizon pentest and CRS agent,,tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management;failure reuse / strategy update,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0677,FMS0677,CS_FMS0677,From Controlled to the Wild,From Controlled to the Wild: Evaluation of Pentesting Agents for the Real-World,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;path and input exploration;execution observation;reporting and audit,controlled task completion,benchmark ground truth / public material,The material supports finding-level evaluation of multi-step pentesting agents against expert-maintained target ground truth. It evaluates bounded target performance rather than establishing independent public disclosure outcomes.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2605.10834,long-horizon pentest and CRS agent,,tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management;governance / human gates / disclosure control,descriptive first-coder assignment; independent second-coder labels preserved,The contribution is an evaluation protocol applied to existing agents rather than a new unified agent architecture.
FMS0684,FMS0684,CS_FMS0684,From LLMs to Agents,From LLMs to Agents: A Comparative Evaluation of LLMs and LLM-based Agents in Security Patch Detection,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;execution observation,candidate judgment,benchmark ground truth / public material,Supports security-patch classification on the reported dataset; it does not by itself validate vulnerability behavior or patch effectiveness.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2511.08060,candidate-analysis system,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0698,FMS0698,CS_FMS0698,From Trace to Line,From Trace to Line: LLM Agent for Real-World OSS Vulnerability Localization,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;execution observation,candidate judgment,benchmark ground truth / public material,Supports source-line localization for the expert-verified benchmark cases; the localization alone does not establish exploitability or a reproducible trigger.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2510.02389,candidate-analysis system,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0718,FMS0718,CS_FMS0718,GapForge,GapForge: Directed Compiler Fuzzing via Coverage-Gap Analysis,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;path and input exploration;execution observation;reproduction and validation,reproducible validation,benchmark ground truth / public material,Supports concrete compiler tests and reported violation discovery for the evaluated GCC and LLVM versions; broader claims require independent replay of each finding.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2607.15762,feedback-driven fuzzing agent,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;failure reuse / strategy update,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0733,FMS0733,CS_FMS0733,GoAT-X,GoAT-X: A Graph of Auditing Thoughts for Securing Token Transactions in Cross-Chain Contracts,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;execution observation;reporting and audit,candidate judgment,author-reported external clue,Supports benchmark-scoped cross-chain risk judgments and author-reported wild findings; stronger claims require item-level public validation of the reported risks.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2604.24341,candidate-analysis system,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0734,FMS0734,CS_FMS0734,GPTScan,GPTScan: Detecting Logic Vulnerabilities in Smart Contracts by Combining GPT with Program Analysis,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;execution observation,candidate judgment,benchmark ground truth / public material,Supports statically confirmed logic-vulnerability candidates on the evaluated contract datasets; exploitability and runtime behavior require additional validation.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://doi.org/10.1145/3597503.3639117,candidate-analysis system,,context aggregation / rule extraction;tool routing / strategy routing;validation organization / evidence packaging,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0741,FMS0741,CS_FMS0741,Guided Reasoning in LLM-Driven Penetration Testing Using Structured Attack Trees,Guided Reasoning in LLM-Driven Penetration Testing Using Structured Attack Trees,target_software_study,integrated_multisource_search_through_2026-07-30,path and input exploration;execution observation;reporting and audit,controlled task completion,benchmark ground truth / public material,Supports successful cyberattack subtasks in the reported structured benchmark; it does not establish open-world vulnerability discovery.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2509.07939,long-horizon pentest and CRS agent,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management;failure reuse / strategy update,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0742,FMS0742,CS_FMS0742,Guiding AI to Fix Its Own Flaws,Guiding AI to Fix Its Own Flaws: An Empirical Study on LLM-Driven Secure Code Generation,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;patch validation,reproducible validation,benchmark ground truth / public material,The material supports iterative repair when revised code passes the reported CodeQL and functional checks. It does not establish exploit replay or independent confirmation of real-world fixes.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2506.23034,"reproduction-, validation-, and repair-centered agent",,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management,descriptive first-coder assignment; independent second-coder labels preserved,Scanner acceptance is the main security oracle.
FMS0747,FMS0747,CS_FMS0747,HackSynth,HackSynth: LLM Agent and Evaluation Framework for Autonomous Penetration Testing,target_software_study,integrated_multisource_search_through_2026-07-30,path and input exploration;execution observation;reporting and audit,controlled task completion,benchmark ground truth / public material,Supports autonomous completion on the reported CTF benchmark sets; stronger software-vulnerability claims require target-specific validation material.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2412.01778,long-horizon pentest and CRS agent,,tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management;failure reuse / strategy update,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0752,FMS0752,CS_FMS0752,HarnessAgent,HarnessAgent: Scaling Automatic Fuzzing Harness Construction with Tool-Augmented LLM Pipelines,target_software_study,integrated_multisource_search_through_2026-07-30,path and input exploration;execution observation;reproduction and validation,controlled task completion,benchmark ground truth / public material,"The material supports compiling, validated fuzz harnesses and measured coverage gains on OSS-Fuzz targets. Harness success and coverage do not alone establish confirmed vulnerabilities.",,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2512.03420,feedback-driven fuzzing agent,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update,descriptive first-coder assignment; independent second-coder labels preserved,The principal outcome is harness construction rather than vulnerability confirmation.
FMS0753,FMS0753,CS_FMS0753,Harnessing Large Language Models for Seed Generation in Greybox Fuzzing,Harnessing Large Language Models for Seed Generation in Greybox Fuzzing,target_software_study,integrated_multisource_search_through_2026-07-30,path and input exploration;execution observation,controlled task completion,benchmark ground truth / public material,Supports coverage-guided seed generation and fuzzing progress on the evaluated programs; coverage improvement alone does not establish a vulnerability.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2411.18143,feedback-driven fuzzing agent,,context aggregation / rule extraction;feedback interpretation / loop adjustment;failure reuse / strategy update,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0768,FMS0768,CS_FMS0768,Hound,Hound: Relation-First Knowledge Graphs for Complex-System Reasoning in Security Audits,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;reporting and audit,candidate judgment,benchmark ground truth / public material,Supports vulnerability-hypothesis judgments on the evaluated audit benchmark projects; stronger claims require executable or externally aligned validation.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2510.09633,candidate-analysis system,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0782,FMS0782,CS_FMS0782,How Well Do Large Language Models Serve as End-to-End Secure Code Agents for Pyt,How Well Do Large Language Models Serve as End-to-End Secure Code Agents for Python?,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;patch validation,reproducible validation,benchmark ground truth / public material,The material supports iterative Python-code repair under Bandit and task checks. It does not establish exploit-level validation or performance on unseen deployed projects.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2408.10495,"reproduction-, validation-, and repair-centered agent",,feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management,descriptive first-coder assignment; independent second-coder labels preserved,The principal security signal is scanner output.
FMS0800,FMS0800,CS_FMS0800,Improving LLM-Assisted Secure Code Generation through Retrieval-Augmented-Genera,Improving LLM-Assisted Secure Code Generation through Retrieval-Augmented-Generation and Multi-Tool Feedback,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;execution observation;patch validation,reproducible validation,benchmark ground truth / public material,"The material supports repaired programs checked by compilation, CodeQL, and symbolic execution in the reported tasks. It does not establish maintainer acceptance or deployment outcomes.",,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2601.00509,"reproduction-, validation-, and repair-centered agent",,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update,descriptive first-coder assignment; independent second-coder labels preserved,Different tools validate different properties and should not be treated as interchangeable oracles.
FMS0842,FMS0842,CS_FMS0842,Knowledge-Informed Self-Reflective Automated Penetration Testing Based on LLMs,Knowledge-Informed Self-Reflective Automated Penetration Testing Based on LLMs,target_software_study,integrated_multisource_search_through_2026-07-30,path and input exploration;execution observation;reporting and audit,controlled task completion,benchmark ground truth / public material,Supports credential capture and stage-transition completion on the reported Hack The Box target; it does not establish open-world vulnerability discovery.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://orcid.org/0009-0004-1073-526X,long-horizon pentest and CRS agent,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management;failure reuse / strategy update,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0850,FMS0850,CS_FMS0850,Large Language Model assisted Hybrid Fuzzing,Large Language Model assisted Hybrid Fuzzing,target_software_study,integrated_multisource_search_through_2026-07-30,path and input exploration;execution observation,controlled task completion,benchmark ground truth / public material,Supports coverage-oriented hybrid-fuzzing performance on the evaluated benchmarks; coverage gains alone do not establish a vulnerability.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2412.15931,feedback-driven fuzzing agent,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;failure reuse / strategy update,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0885,FMS0885,CS_FMS0885,Let the Trial Begin,Let the Trial Begin: A Mock-Court Approach to Vulnerability Detection using LLM-Based Agents,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;reporting and audit,candidate judgment,benchmark ground truth / public material,The material supports vulnerability labels and explanations on the paired PrimeVul benchmark after structured multi-agent debate. It does not supply runtime validation of the predicted vulnerabilities.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://doi.org/10.1145/3744916.3773256,candidate-analysis system,,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management,descriptive first-coder assignment; independent second-coder labels preserved,The interaction is model-to-model deliberation rather than tool-mediated execution feedback.
FMS0890,FMS0890,CS_FMS0890,LibLMFuzz,LibLMFuzz: LLM-Augmented Fuzz Target Generation for Black-box Libraries,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;path and input exploration;execution observation,controlled task completion,benchmark ground truth / public material,Supports autonomous construction and execution of fuzz targets for the evaluated black-box libraries; stronger vulnerability claims require concrete crash or replay evidence.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://doi.org/10.1109/cars67163.2025.11337309,feedback-driven fuzzing agent,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;failure reuse / strategy update,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0904,FMS0904,CS_FMS0904,LLM Agents for Automated Web Vulnerability Reproduction,LLM Agents for Automated Web Vulnerability Reproduction: Are We There Yet?,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;path and input exploration;execution observation;reproduction and validation;reporting and audit,reproducible validation,benchmark ground truth / public material,Supports agent reproduction success for three reported web vulnerabilities in controlled environments; it does not establish general web-vulnerability discovery.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2510.14700,"reproduction-, validation-, and repair-centered agent",,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0913,FMS0913,CS_FMS0913,LLM-based Vulnerability Detection at Project Scale,LLM-based Vulnerability Detection at Project Scale: An Empirical Study,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;reporting and audit,candidate judgment,benchmark ground truth / public material,The material supports project-scale vulnerability judgments and resource measurements on the study corpus. It does not provide runtime validation for every reported candidate.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2601.19239,candidate-analysis system,,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management,descriptive first-coder assignment; independent second-coder labels preserved,The paper compares heterogeneous detector interfaces rather than one common execution oracle.
FMS0914,FMS0914,CS_FMS0914,LLM-BSCVM,LLM-BSCVM: An LLM-Based Blockchain Smart Contract Vulnerability Management Framework,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;reporting and audit,candidate judgment,benchmark ground truth / public material,Supports smart-contract vulnerability-management judgments on the reported dataset; repair and exploitability claims require executable validation.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2505.17416,candidate-analysis system,,context aggregation / rule extraction;feedback interpretation / loop adjustment;long-horizon state management,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0916,FMS0916,CS_FMS0916,LLM-Driven SAST-Genius,LLM-Driven SAST-Genius: A Hybrid Static Analysis Framework for Comprehensive and Actionable Security,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;execution observation;reproduction and validation;reporting and audit,reproducible validation,benchmark ground truth / public material,The material supports triaged findings with generated PoC material in the reported SAST workflow. Stronger discovery claims require item-level execution and external alignment for each finding.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2509.15433,"reproduction-, validation-, and repair-centered agent",,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging,descriptive first-coder assignment; independent second-coder labels preserved,PoC generation and successful replay must remain distinct when the paper reports them separately.
FMS0922,FMS0922,CS_FMS0922,LLM-JDFuzz,LLM-JDFuzz: A Large Language Model-Based Automated Java Deserialization Payload Generation Framework,target_software_study,integrated_multisource_search_through_2026-07-30,path and input exploration;execution observation;reproduction and validation,reproducible validation,benchmark ground truth / public material,Supports executable Java deserialization payload generation for the evaluated ysoserial gadget chains; broader exploit claims require aligned target versions and environments.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://doi.org/10.3390/electronics15050954,"reproduction-, validation-, and repair-centered agent",,tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;failure reuse / strategy update,descriptive first-coder assignment; independent second-coder labels preserved,
FMS0925,FMS0925,CS_FMS0925,LLM-SmartAudit,LLM-SmartAudit: Advanced Smart Contract Vulnerability Detection,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;reporting and audit,candidate judgment,benchmark ground truth / public material,The material supports smart-contract vulnerability findings and audit reports on labeled and Code4rena-derived datasets. It does not provide executable validation or item-level external alignment for each reported finding.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2410.09381,candidate-analysis system,,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management,descriptive first-coder assignment; independent second-coder labels preserved,Public contest records provide dataset context; the reviewed material does not align each system output to an external outcome.
FMS0927,FMS0927,CS_FMS0927,LLM4CVE,LLM4CVE: Enabling Iterative Automated Vulnerability Repair with Large Language Models,target_software_study,integrated_multisource_search_through_2026-07-30,candidate analysis;patch validation,reproducible validation,benchmark ground truth / public material,Supports compiler- and test-validated repairs for the evaluated CVE cases; stronger deployment claims require independent regression and maintenance evidence.,,complete_independent_second_coder_review,complete independent second-coder review; first- and second-coder labels are preserved separately,https://arxiv.org/abs/2501.03446,"reproduction-, validation-, and repair-centered agent",,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging;failure reuse / strategy update,descriptive first-coder assignment; independent second-coder labels preserved,
